user_id,signup_timestamp,source,device_type,country
4817332,12-01-2024,email,tablet,Canada
4293475,15-01-2024,organic,tablet,India
2281977,10-01-2024,ads,mobile,India
2013507,12-04-2024,ads,desktop,USA
3197573,03-04-2024,organic,mobile,India
1304269,02-02-2024,ads,mobile,Germany
3814806,01-01-2024,email,mobile,Germany
4011838,12-01-2024,organic,tablet,India
3968912,21-03-2024,organic,desktop,India
3079087,20-02-2024,referral,mobile,Canada
4336590,06-01-2024,social,desktop,UK
4815406,13-06-2024,organic,mobile,India
1272560,01-02-2024,ads,desktop,India
4450484,03-03-2024,ads,tablet,Germany
3353753,14-01-2024,organic,mobile,UK
1107186,19-02-2024,organic,mobile,India
4581837,07-01-2024,ads,mobile,India
1777399,27-01-2024,ads,mobile,India
3530328,08-02-2024,organic,desktop,India
4384249,26-07-2024,social,desktop,India
4943751,26-02-2024,organic,tablet,India
1330490,05-01-2024,organic,desktop,India
3888084,09-01-2024,organic,desktop,India
4741925,31-03-2024,organic,mobile,UK
1493657,25-01-2024,organic,mobile,Germany
1317657,02-02-2024,organic,mobile,India
1161649,08-03-2024,ads,desktop,UK
1291606,08-01-2024,email,mobile,India
4927562,04-01-2024,ads,desktop,India
2577649,16-01-2024,referral,mobile,India
3953956,01-01-2024,organic,mobile,India
2758798,27-04-2024,ads,mobile,Canada
3533116,07-01-2024,referral,mobile,USA
2709716,27-02-2024,organic,mobile,India
2287998,21-01-2024,organic,mobile,India
3914008,25-03-2024,social,mobile,Canada
1678773,14-01-2024,organic,tablet,India
1695011,12-03-2024,organic,mobile,USA
1150850,05-01-2024,organic,mobile,India
4613405,12-03-2024,organic,desktop,India
3918316,21-05-2024,social,desktop,UK
2958496,02-05-2024,referral,desktop,India
4970870,28-02-2024,ads,tablet,India
3571050,10-01-2024,ads,mobile,India
1435425,14-01-2024,social,mobile,India
3082071,18-02-2024,organic,mobile,UK
2907873,18-01-2024,ads,tablet,India
3934199,16-01-2024,organic,desktop,USA
2115479,12-04-2024,organic,mobile,USA
2935716,26-02-2024,organic,desktop,India
4677145,04-01-2024,organic,desktop,India
2514561,27-02-2024,organic,mobile,India
2226003,01-03-2024,email,desktop,India
2349250,18-01-2024,ads,desktop,India
4681526,01-03-2024,referral,mobile,UK
1388914,26-02-2024,ads,tablet,India
4703782,10-02-2024,referral,tablet,India
3136680,03-02-2024,organic,desktop,India
3600217,23-01-2024,email,desktop,USA
2986498,01-01-2024,organic,desktop,India
4739155,24-02-2024,ads,mobile,India
2727054,05-04-2024,ads,mobile,Germany
4257252,30-01-2024,referral,mobile,India
1005166,08-02-2024,ads,desktop,India
1052451,03-03-2024,referral,mobile,India
2661681,17-02-2024,social,desktop,USA
3532354,19-02-2024,ads,desktop,UK
2098414,08-03-2024,organic,tablet,Germany
2769509,07-02-2024,organic,mobile,India
1221519,09-01-2024,ads,mobile,India
2793820,18-02-2024,organic,desktop,UK
3783568,22-01-2024,organic,tablet,India
3895807,04-03-2024,email,mobile,Australia
2720239,11-03-2024,email,mobile,USA
4418200,01-02-2024,ads,mobile,UK
1318091,22-02-2024,organic,mobile,USA
1205748,12-01-2024,referral,mobile,Canada
1020380,09-04-2024,email,mobile,India
4027010,06-01-2024,organic,mobile,India
3198262,21-04-2024,ads,mobile,India
4703661,05-04-2024,organic,desktop,India
4733373,01-02-2024,organic,mobile,India
4856022,13-02-2024,ads,mobile,India
1501386,20-01-2024,ads,desktop,India
2594221,05-01-2024,email,mobile,India
2492350,15-01-2024,organic,mobile,India
4803298,06-01-2024,referral,mobile,India
2935621,09-01-2024,referral,desktop,India
2094058,21-02-2024,email,mobile,India
2730813,06-01-2024,ads,mobile,India
4856824,12-02-2024,organic,desktop,India
1341720,15-01-2024,organic,desktop,USA
3752745,18-01-2024,organic,mobile,USA
1746110,19-02-2024,ads,mobile,India
3869274,23-02-2024,organic,desktop,Canada
3379017,07-02-2024,organic,tablet,India
1780204,25-01-2024,email,desktop,India
1754717,01-01-2024,ads,mobile,India
4127562,10-04-2024,organic,desktop,UK
4361830,15-01-2024,referral,mobile,USA
4135534,25-02-2024,ads,desktop,India
1601276,05-02-2024,referral,mobile,USA
2989232,01-07-2024,ads,mobile,India
2993493,20-02-2024,email,desktop,USA
4459238,06-01-2024,ads,mobile,India
2897331,05-06-2024,ads,mobile,India
1775805,22-01-2024,ads,tablet,India
2455372,20-01-2024,ads,mobile,Australia
4057543,12-01-2024,referral,mobile,Germany
1649330,17-01-2024,organic,mobile,India
1768708,03-02-2024,email,desktop,India
4220525,23-02-2024,organic,mobile,Canada
2728955,17-02-2024,email,mobile,USA
4688286,05-02-2024,ads,mobile,India
2993658,12-01-2024,ads,tablet,India
2592209,03-02-2024,organic,mobile,USA
2671490,07-01-2024,email,mobile,India
1583359,22-03-2024,organic,mobile,India
1620216,23-01-2024,ads,desktop,Germany
1506722,28-10-2024,referral,desktop,India
4539014,26-02-2024,ads,mobile,India
4491721,02-03-2024,ads,mobile,USA
2531690,02-04-2024,organic,tablet,India
2250234,29-01-2024,organic,desktop,India
2623275,08-01-2024,organic,desktop,India
1489021,03-02-2024,ads,mobile,India
4357062,24-01-2024,organic,mobile,Canada
3036570,06-01-2024,email,mobile,India
3744351,17-01-2024,organic,desktop,India
3636958,07-01-2024,organic,tablet,India
4498146,10-04-2024,ads,mobile,UK
4178703,03-02-2024,ads,mobile,Germany
1139272,06-06-2024,ads,desktop,India
4519291,05-02-2024,organic,desktop,India
4119466,21-01-2024,organic,desktop,Canada
2662710,11-01-2024,organic,mobile,India
2204724,13-05-2024,organic,desktop,Canada
4811083,14-03-2024,referral,mobile,Germany
4661522,11-01-2024,organic,mobile,UK
4034779,23-05-2024,organic,mobile,UK
2352349,09-01-2024,ads,mobile,Australia
3051221,01-01-2024,organic,mobile,UK
3430387,18-01-2024,ads,tablet,USA
4793228,01-01-2024,ads,mobile,India
1707591,10-01-2024,organic,mobile,USA
3651647,29-01-2024,ads,mobile,Canada
4727016,02-01-2024,organic,mobile,UK
2909838,03-01-2024,organic,desktop,India
4957752,13-01-2024,organic,mobile,India
1638948,08-02-2024,ads,mobile,India
3575550,31-01-2024,organic,mobile,Canada
3127744,22-03-2024,ads,mobile,India
2339522,18-01-2024,ads,mobile,India
3787989,14-04-2024,organic,desktop,India
1043771,30-01-2024,organic,mobile,USA
4556845,01-02-2024,ads,mobile,Australia
4669380,24-01-2024,email,mobile,India
4027034,11-01-2024,ads,desktop,UK
3265559,08-01-2024,organic,mobile,India
3937084,30-01-2024,ads,desktop,India
1496354,24-01-2024,ads,desktop,India
4135761,13-02-2024,email,mobile,UK
2773728,10-01-2024,organic,mobile,Canada
1389913,13-01-2024,ads,mobile,India
4282709,04-02-2024,organic,desktop,Canada
4488392,04-02-2024,organic,tablet,UK
3004959,13-04-2024,email,desktop,USA
2101051,12-01-2024,organic,desktop,India
3878393,08-01-2024,referral,desktop,Canada
1852485,02-01-2024,organic,mobile,UK
4405989,24-10-2024,organic,desktop,Canada
3953123,12-01-2024,ads,mobile,USA
1729438,18-01-2024,ads,mobile,Canada
2984455,24-03-2024,organic,tablet,USA
1950361,09-06-2024,organic,mobile,Australia
3220655,05-02-2024,ads,mobile,India
4163005,31-01-2024,organic,desktop,USA
4508584,07-01-2024,social,mobile,Canada
2642150,20-01-2024,organic,tablet,USA
4270156,12-01-2024,organic,mobile,UK
4754102,05-02-2024,organic,mobile,India
4186835,08-01-2024,organic,tablet,India
3780589,30-04-2024,organic,desktop,Canada
1643331,03-03-2024,ads,mobile,India
3241726,20-04-2024,organic,mobile,UK
2318150,11-05-2024,organic,tablet,USA
4532336,19-02-2024,referral,desktop,USA
3050760,11-01-2024,organic,mobile,India
4816514,19-02-2024,organic,mobile,Germany
4560041,09-04-2024,ads,mobile,USA
1872658,15-01-2024,organic,mobile,India
1355945,12-02-2024,organic,mobile,USA
2356892,28-01-2024,email,desktop,Canada
2418249,21-02-2024,ads,mobile,Canada
3350473,07-02-2024,organic,mobile,Canada
2701562,03-03-2024,organic,mobile,USA
3451335,17-01-2024,organic,tablet,India
2805953,13-02-2024,ads,desktop,India
2305746,26-01-2024,email,tablet,India
2968878,19-01-2024,email,mobile,India
3300997,24-03-2024,email,mobile,India
3930250,01-01-2024,ads,mobile,UK
4392715,05-03-2024,email,desktop,Germany
1143102,28-03-2024,email,mobile,India
1071659,17-07-2024,social,mobile,India
1128042,13-01-2024,organic,mobile,India
4530052,01-01-2024,organic,desktop,India
4834111,03-01-2024,ads,mobile,India
2563718,03-01-2024,organic,mobile,Germany
1976964,30-01-2024,ads,mobile,India
4075456,11-01-2024,ads,mobile,Australia
3964446,20-01-2024,referral,mobile,India
1076704,10-01-2024,email,tablet,India
2396530,21-01-2024,ads,desktop,India
4356207,21-02-2024,referral,mobile,Australia
3199185,08-01-2024,ads,mobile,UK
3692950,04-03-2024,organic,mobile,India
1067004,25-01-2024,social,mobile,Australia
4864542,15-03-2024,social,mobile,USA
3012253,07-05-2024,organic,mobile,Australia
3970184,09-02-2024,organic,mobile,Germany
4524350,17-01-2024,organic,mobile,India
4369219,11-01-2024,email,tablet,Australia
2173852,16-03-2024,organic,desktop,India
1346688,20-01-2024,referral,desktop,India
4798382,16-03-2024,organic,mobile,India
3502020,27-01-2024,email,tablet,India
1156716,13-01-2024,organic,desktop,India
3482552,29-02-2024,ads,tablet,India
3319341,08-01-2024,ads,desktop,India
3314526,08-01-2024,ads,mobile,Germany
3327363,08-04-2024,ads,mobile,India
1033125,15-01-2024,ads,mobile,USA
2438349,27-01-2024,organic,mobile,India
2821194,17-01-2024,organic,mobile,UK
1971716,06-01-2024,organic,desktop,India
2833866,16-05-2024,ads,desktop,UK
1500394,07-07-2024,organic,mobile,India
3570928,27-01-2024,organic,mobile,USA
4011286,28-02-2024,organic,mobile,India
1446597,23-01-2024,ads,mobile,Germany
3058683,25-05-2024,ads,mobile,USA
2465181,01-01-2024,email,mobile,India
1556593,16-02-2024,email,mobile,Canada
3951752,06-02-2024,ads,mobile,Canada
1417490,05-02-2024,ads,desktop,India
4259895,30-01-2024,ads,mobile,India
1381801,18-01-2024,organic,mobile,India
1277444,30-03-2024,ads,desktop,USA
4171054,11-04-2024,ads,desktop,USA
1580256,14-02-2024,organic,desktop,India
4747057,05-02-2024,organic,tablet,India
4810456,31-01-2024,organic,mobile,USA
1766370,19-01-2024,referral,desktop,India
3501705,17-08-2024,email,mobile,UK
2560150,15-03-2024,social,desktop,India
2328599,12-02-2024,organic,mobile,USA
1821181,19-02-2024,ads,mobile,India
3925141,22-02-2024,ads,mobile,India
1884693,25-05-2024,organic,desktop,India
1647179,01-02-2024,organic,mobile,Australia
3181795,02-04-2024,referral,desktop,USA
3032682,15-02-2024,email,desktop,India
2719419,06-03-2024,organic,mobile,India
1138307,19-02-2024,email,desktop,India
3764376,14-08-2024,organic,desktop,India
3611698,04-01-2024,organic,tablet,Germany
3234872,25-03-2024,organic,mobile,USA
1776545,03-03-2024,organic,mobile,India
3255717,07-02-2024,ads,mobile,Germany
1069734,29-01-2024,organic,mobile,India
2507218,07-01-2024,email,mobile,India
4800538,03-01-2024,organic,desktop,India
1797372,09-01-2024,organic,mobile,Australia
3813435,06-01-2024,organic,mobile,USA
1669190,13-03-2024,organic,mobile,India
3095300,10-02-2024,social,mobile,USA
2581775,29-01-2024,referral,mobile,India
2918141,03-01-2024,email,mobile,India
1904084,08-01-2024,organic,tablet,India
2619100,05-01-2024,ads,desktop,Canada
3624004,03-01-2024,organic,mobile,UK
3679507,25-01-2024,referral,mobile,India
2407987,09-01-2024,ads,desktop,India
2213466,11-06-2024,ads,mobile,India
1320715,10-01-2024,organic,desktop,Germany
3805192,02-06-2024,ads,mobile,UK
4616435,02-01-2024,organic,desktop,USA
2111480,09-05-2024,ads,mobile,USA
1038145,12-03-2024,organic,mobile,Germany
3855244,04-01-2024,organic,desktop,India
1173000,06-04-2024,organic,desktop,Germany
1294789,26-01-2024,social,desktop,UK
1878294,16-02-2024,organic,mobile,India
3355683,17-01-2024,organic,mobile,India
3085752,10-01-2024,organic,mobile,India
1400070,04-02-2024,organic,mobile,India
2515666,16-01-2024,ads,desktop,India
3617256,28-03-2024,ads,tablet,USA
1685125,17-04-2024,referral,tablet,Germany
1052403,02-02-2024,referral,tablet,USA
2338057,03-01-2024,organic,mobile,USA
3907593,20-01-2024,organic,mobile,Germany
3961287,19-01-2024,ads,mobile,India
3294326,13-01-2024,organic,mobile,India
2234375,01-03-2024,organic,mobile,USA
2331982,30-01-2024,ads,mobile,India
3515487,03-01-2024,referral,mobile,USA
2966575,30-01-2024,ads,mobile,Germany
1145078,04-04-2024,ads,mobile,Canada
1658864,22-01-2024,referral,tablet,Australia
3760924,09-01-2024,organic,desktop,Canada
4723879,20-01-2024,referral,mobile,India
3882943,31-01-2024,organic,desktop,India
2399049,02-01-2024,referral,mobile,India
3353278,12-01-2024,organic,mobile,India
3715000,01-02-2024,ads,mobile,UK
4253889,23-01-2024,ads,mobile,India
1816785,13-01-2024,email,mobile,USA
3485395,22-01-2024,email,desktop,India
2955573,15-01-2024,referral,desktop,USA
2174225,01-02-2024,referral,mobile,Canada
3156441,15-03-2024,ads,mobile,India
1347981,27-03-2024,ads,mobile,Germany
1126135,02-02-2024,organic,mobile,USA
4924788,10-06-2024,organic,mobile,India
2826313,16-03-2024,ads,mobile,USA
2640565,13-01-2024,organic,desktop,UK
1593618,01-02-2024,ads,mobile,India
3111803,13-04-2024,organic,mobile,India
4808345,02-01-2024,social,tablet,Canada
1213182,02-01-2024,ads,mobile,Germany
2384218,25-02-2024,organic,mobile,India
4605056,04-05-2024,ads,desktop,USA
3309444,14-02-2024,ads,mobile,Canada
2095562,24-01-2024,organic,desktop,India
3115519,01-02-2024,ads,mobile,USA
2535031,16-01-2024,organic,mobile,India
4964571,09-02-2024,organic,tablet,India
3715535,25-01-2024,ads,mobile,USA
3483138,12-01-2024,organic,desktop,India
1278127,14-08-2024,ads,mobile,India
2154927,15-02-2024,referral,desktop,Canada
4694578,24-01-2024,organic,desktop,India
2144794,12-01-2024,social,mobile,India
4949271,05-04-2024,referral,tablet,UK
4585439,05-01-2024,email,desktop,Australia
1729803,02-01-2024,organic,mobile,USA
1796124,14-06-2024,ads,mobile,India
3771260,09-02-2024,ads,mobile,Germany
3898635,30-01-2024,email,mobile,Canada
3916663,06-02-2025,ads,mobile,USA
4482684,28-01-2024,ads,mobile,USA
1170776,10-07-2024,referral,mobile,USA
4428444,19-02-2024,ads,mobile,India
4753130,24-01-2024,organic,mobile,India
2771580,23-07-2024,ads,mobile,India
1106810,06-07-2024,referral,mobile,India
4900193,17-01-2024,social,desktop,India
1707539,14-02-2024,social,mobile,India
4035520,13-02-2024,email,desktop,India
4599917,13-01-2024,ads,mobile,India
1655882,01-01-2024,organic,mobile,USA
1631583,08-01-2024,organic,desktop,India
2668388,20-01-2024,organic,mobile,Canada
4286867,17-01-2024,organic,mobile,India
3710101,24-01-2024,social,desktop,Australia
1382298,03-02-2024,organic,mobile,UK
4932326,30-01-2024,organic,tablet,UK
2639873,05-02-2024,social,desktop,India
3225096,24-02-2024,ads,desktop,India
3269942,19-02-2024,ads,mobile,India
1247683,08-01-2024,organic,mobile,India
1211531,18-01-2024,social,desktop,USA
4083654,16-01-2024,organic,mobile,USA
3185520,05-02-2024,organic,mobile,India
3852211,11-01-2024,organic,desktop,India
2919408,05-01-2024,ads,mobile,UK
1704119,11-04-2024,ads,mobile,India
1049927,01-01-2024,social,desktop,India
2623504,07-01-2024,ads,mobile,India
1887977,20-01-2024,email,tablet,Canada
1537060,08-01-2024,email,desktop,India
2397705,21-01-2024,organic,mobile,India
2522243,06-01-2024,referral,mobile,Australia
2131011,04-02-2024,email,mobile,India
1742445,29-03-2024,organic,mobile,USA
3864692,03-05-2024,organic,desktop,Germany
1534920,23-01-2024,referral,mobile,Germany
3762639,23-01-2024,organic,desktop,India
3124227,15-01-2024,ads,mobile,USA
1133279,03-02-2024,organic,mobile,USA
1910634,12-02-2024,ads,mobile,India
4500657,15-03-2024,organic,mobile,India
4593947,11-01-2024,organic,mobile,India
2718971,01-03-2024,organic,mobile,India
3888198,02-02-2024,social,desktop,USA
2610477,01-03-2024,ads,mobile,India
1973853,28-06-2024,ads,mobile,UK
2548450,17-01-2024,organic,mobile,UK
2329795,30-05-2024,ads,desktop,India
4981860,02-01-2024,social,tablet,India
1055926,08-04-2024,referral,tablet,India
3032652,01-01-2024,organic,mobile,USA
1801233,07-04-2024,organic,mobile,Australia
2695245,20-05-2024,social,tablet,USA
2049422,10-02-2024,organic,mobile,India
4447554,29-01-2024,organic,mobile,India
2208108,01-01-2024,organic,mobile,India
2262432,02-01-2024,organic,mobile,USA
2235171,06-02-2024,ads,mobile,USA
1600603,28-05-2024,ads,mobile,USA
3274432,18-01-2024,organic,mobile,Germany
3535837,04-01-2024,organic,mobile,Germany
3879159,04-01-2024,ads,desktop,India
2693368,05-01-2024,organic,mobile,India
2434274,02-02-2024,ads,desktop,India
1960796,08-06-2024,organic,mobile,India
2900580,07-01-2024,organic,mobile,India
3136689,06-02-2024,organic,mobile,USA
4322719,07-01-2024,ads,mobile,India
4629160,09-02-2024,organic,desktop,India
2571506,23-01-2024,ads,desktop,India
2069801,08-01-2024,ads,mobile,India
1803505,06-01-2024,ads,desktop,Australia
2306276,05-01-2024,email,tablet,Australia
3263550,12-02-2024,organic,tablet,India
1848891,27-01-2024,organic,tablet,India
2256187,03-01-2024,ads,mobile,Canada
3401614,11-01-2024,organic,tablet,Australia
2238516,22-01-2024,organic,mobile,India
4844370,20-03-2024,organic,mobile,USA
2350296,27-03-2024,organic,desktop,India
3841383,26-03-2024,social,mobile,India
3719810,18-04-2024,ads,mobile,India
1772462,01-03-2024,ads,desktop,Germany
3149748,10-01-2024,email,desktop,UK
3307111,09-01-2024,ads,mobile,USA
4003860,28-01-2024,ads,mobile,USA
3529973,14-01-2024,organic,desktop,USA
3423439,19-02-2024,ads,mobile,India
1009967,26-01-2024,ads,desktop,USA
1247474,20-01-2024,social,mobile,India
4351596,25-01-2024,ads,mobile,India
4543770,06-01-2024,email,mobile,UK
1290859,04-01-2024,organic,mobile,India
2983908,17-01-2024,email,mobile,USA
2710044,04-03-2024,organic,mobile,India
4447109,19-02-2024,ads,mobile,India
3230544,03-01-2024,email,desktop,USA
1610314,09-02-2024,organic,mobile,India
1985125,05-03-2024,organic,mobile,USA
1538941,25-01-2024,ads,mobile,UK
2718901,27-01-2024,organic,desktop,India
1717297,05-06-2024,organic,desktop,India
4984069,05-03-2024,email,desktop,Canada
4274538,23-01-2024,organic,desktop,India
3258905,24-03-2024,organic,mobile,USA
2690897,14-01-2024,ads,mobile,USA
4452579,15-01-2024,ads,mobile,India
3788401,07-01-2024,ads,tablet,UK
3939415,08-04-2024,organic,mobile,USA
4917143,12-01-2024,ads,desktop,India
1197137,17-03-2024,organic,mobile,India
3534741,10-01-2024,social,desktop,India
1731741,29-01-2024,organic,mobile,Germany
4606958,13-02-2024,ads,tablet,India
2097304,07-01-2024,referral,mobile,India
2988999,23-01-2024,email,desktop,India
2850740,04-02-2024,organic,desktop,India
2013333,01-01-2024,referral,desktop,USA
3772663,13-01-2024,organic,mobile,India
3507925,03-02-2024,ads,desktop,Canada
4200315,03-01-2024,organic,desktop,India
2908853,04-01-2024,ads,mobile,India
2267290,21-03-2024,organic,mobile,Australia
1297037,25-01-2024,organic,desktop,Canada
2664163,08-01-2024,organic,desktop,India
1730948,02-03-2024,organic,desktop,USA
3809285,06-01-2024,social,mobile,India
1820337,20-02-2024,ads,desktop,Australia
2082972,02-01-2024,organic,tablet,India
1718716,07-01-2024,organic,mobile,USA
1385796,12-02-2024,organic,mobile,USA
4617999,25-01-2024,social,tablet,UK
3094809,15-08-2024,ads,mobile,India
1990596,03-01-2024,ads,mobile,Canada
2495576,30-03-2024,ads,mobile,UK
3086333,29-01-2024,ads,tablet,India
1834083,02-02-2024,organic,mobile,India
1177903,13-01-2024,organic,mobile,Canada
3289250,04-01-2024,ads,desktop,India
1594877,07-02-2024,email,tablet,Canada
4718705,25-01-2024,ads,mobile,India
2343508,03-01-2024,organic,desktop,USA
2185419,25-01-2024,organic,desktop,India
1720912,16-01-2024,referral,mobile,India
2463701,29-02-2024,ads,desktop,Germany
3287660,12-01-2024,organic,tablet,Canada
3565397,24-04-2024,organic,mobile,India
4758751,27-03-2024,organic,mobile,USA
2300524,01-03-2024,ads,mobile,India
1260143,24-01-2024,organic,desktop,India
2301990,02-01-2024,social,desktop,India
2058376,19-02-2024,social,mobile,USA
3258484,06-01-2024,organic,mobile,Australia
4408709,11-01-2024,organic,mobile,UK
2780414,09-02-2024,ads,tablet,India
2348818,03-02-2024,ads,mobile,India
3430260,11-01-2024,organic,desktop,USA
2359199,14-02-2024,organic,mobile,Canada
1713792,03-01-2024,organic,desktop,India
1607703,21-02-2024,ads,mobile,Germany
4836927,06-01-2024,ads,mobile,USA
3188434,02-01-2024,organic,desktop,Canada
4830802,11-01-2024,organic,mobile,USA
1246456,08-01-2024,organic,mobile,India
2782598,28-02-2024,social,desktop,India
3711465,03-01-2024,organic,tablet,USA
3086767,03-01-2024,ads,mobile,USA
4798468,21-05-2024,organic,mobile,Canada
4931783,14-02-2024,organic,mobile,USA
2411105,24-02-2024,ads,mobile,India
4828453,28-02-2024,organic,desktop,India
3033951,04-01-2024,social,tablet,USA
2706829,17-02-2024,social,mobile,India
4800117,01-02-2024,ads,desktop,India
4383594,27-04-2024,organic,desktop,UK
2844330,16-01-2024,organic,mobile,USA
3143178,05-08-2024,organic,mobile,India
4273017,23-03-2024,email,desktop,Australia
3326089,29-01-2024,organic,mobile,Germany
3744352,02-03-2024,ads,desktop,Germany
3560732,07-02-2024,referral,desktop,UK
4233604,29-03-2024,ads,tablet,India
2497541,12-01-2024,referral,desktop,India
2530395,21-01-2024,organic,desktop,India
4928180,26-03-2024,organic,mobile,Australia
4063605,08-01-2024,ads,desktop,India
2595609,10-02-2024,organic,desktop,Canada
3407885,05-01-2024,referral,desktop,USA
2471252,02-06-2024,organic,tablet,India
2447641,26-02-2024,ads,mobile,India
4393122,16-01-2024,organic,desktop,UK
4000808,16-03-2024,email,mobile,Canada
3917886,05-01-2024,ads,desktop,UK
3458656,19-01-2024,organic,tablet,USA
1904520,22-08-2024,organic,mobile,India
3623868,17-05-2024,ads,tablet,USA
1119231,19-03-2024,ads,tablet,India
1107568,16-04-2024,organic,mobile,USA
4283330,11-02-2024,ads,mobile,India
2353115,19-01-2024,email,mobile,UK
2270271,03-01-2024,ads,mobile,Australia
1963142,01-02-2024,organic,tablet,USA
1956779,09-07-2024,organic,mobile,India
3919729,13-02-2024,ads,mobile,Germany
3752421,09-02-2024,social,desktop,USA
1350699,25-08-2024,organic,mobile,India
3020720,08-02-2024,organic,desktop,India
3179818,18-01-2024,social,mobile,India
4104178,14-01-2024,organic,desktop,USA
3092099,16-06-2024,organic,mobile,India
1116190,20-01-2024,organic,desktop,Canada
4910974,08-01-2024,referral,desktop,USA
2875406,18-01-2024,organic,desktop,Canada
1274673,04-05-2024,organic,mobile,India
3083187,05-01-2024,organic,desktop,India
1336295,05-04-2024,organic,desktop,USA
2016310,19-01-2024,organic,desktop,India
4449993,10-02-2024,ads,mobile,USA
2130467,11-01-2024,organic,mobile,India
4769046,29-03-2024,organic,tablet,India
4391212,15-01-2024,email,mobile,Canada
2258093,20-01-2024,organic,mobile,India
1626453,02-02-2024,ads,desktop,India
3924629,29-02-2024,ads,mobile,USA
2055799,28-02-2024,organic,mobile,India
4708441,10-01-2024,referral,mobile,USA
1642254,01-06-2024,social,mobile,India
2088235,02-01-2024,ads,mobile,India
1092354,03-04-2024,email,mobile,India
1684369,07-02-2024,organic,mobile,USA
1487254,12-01-2024,ads,mobile,India
1624807,26-01-2024,organic,mobile,UK
4083040,05-01-2024,organic,mobile,USA
3915160,09-01-2024,ads,tablet,USA
4871180,07-01-2024,organic,desktop,India
2229492,03-01-2024,social,mobile,India
4092329,19-01-2024,organic,mobile,India
1435539,12-02-2024,ads,mobile,Australia
3194830,03-01-2024,organic,desktop,India
1045691,02-04-2024,referral,desktop,India
3647101,21-01-2024,ads,desktop,Canada
3559498,22-02-2024,organic,desktop,India
4459275,21-01-2024,organic,tablet,India
1715820,18-06-2024,organic,mobile,India
1814742,09-02-2024,organic,mobile,India
1734996,25-01-2024,ads,mobile,USA
1345239,21-05-2024,organic,mobile,India
1370490,21-03-2024,organic,desktop,India
4820026,17-02-2024,organic,mobile,USA
3831508,10-06-2024,referral,desktop,Germany
2939184,12-06-2024,social,mobile,Germany
2255568,07-01-2024,social,mobile,Australia
1827428,30-01-2024,organic,mobile,India
1431958,16-01-2024,ads,mobile,UK
2676713,08-03-2024,organic,mobile,UK
4107050,28-03-2024,ads,mobile,India
4882920,27-01-2024,referral,desktop,Germany
4157747,24-03-2024,organic,desktop,India
3604437,19-02-2024,organic,desktop,Canada
4035884,22-01-2024,ads,mobile,India
2666578,29-01-2024,organic,desktop,India
4651606,06-02-2024,ads,desktop,India
1915810,21-01-2024,ads,mobile,India
2047186,18-07-2024,organic,mobile,UK
4475336,15-02-2024,referral,mobile,India
2874808,08-01-2024,organic,mobile,Australia
4728754,20-01-2024,organic,mobile,India
3946767,04-03-2024,organic,mobile,India
2948023,21-01-2024,social,tablet,Germany
4558575,01-01-2024,email,mobile,Germany
2074066,27-01-2024,ads,desktop,India
4305240,21-01-2024,ads,desktop,USA
3880607,26-01-2024,email,mobile,Germany
4729231,18-03-2024,email,mobile,Germany
4812911,25-01-2024,organic,mobile,India
3228531,04-01-2024,ads,mobile,UK
2585471,10-04-2024,social,mobile,India
1816132,04-01-2024,referral,mobile,USA
2283019,10-02-2024,organic,mobile,Australia
4875494,05-02-2024,referral,mobile,UK
1290098,05-01-2024,organic,tablet,India
2171382,03-01-2024,organic,mobile,India
2108430,01-01-2024,organic,mobile,USA
2845042,26-01-2024,email,mobile,USA
4686739,01-02-2024,ads,desktop,USA
1169304,14-01-2024,email,mobile,UK
2535819,08-03-2024,ads,mobile,India
3826772,27-01-2024,ads,mobile,India
4604388,18-01-2024,ads,mobile,India
2255021,24-02-2024,ads,desktop,USA
1368658,10-01-2024,social,mobile,India
3674486,19-01-2024,organic,desktop,Germany
4938323,20-02-2024,organic,desktop,India
1979116,12-01-2024,email,mobile,UK
3826126,20-04-2024,organic,mobile,India
3645710,26-01-2024,organic,mobile,USA
3825800,21-02-2024,ads,desktop,USA
3763465,20-01-2024,referral,mobile,India
1293635,22-01-2024,organic,mobile,Canada
3880129,17-01-2024,ads,mobile,Canada
4186528,15-03-2024,organic,mobile,UK
1549373,26-01-2024,ads,tablet,USA
4270533,16-01-2024,organic,mobile,India
4200085,01-04-2024,organic,mobile,India
4587301,11-02-2024,referral,desktop,UK
1046278,18-01-2024,ads,mobile,India
3410970,17-07-2024,referral,desktop,Canada
4958967,09-01-2024,organic,desktop,UK
2829007,22-01-2024,organic,desktop,India
2583917,04-01-2024,ads,desktop,Canada
4902244,12-01-2024,organic,mobile,USA
4021721,13-03-2024,organic,desktop,UK
4704360,02-01-2024,ads,mobile,India
3582977,28-01-2024,ads,desktop,USA
2525931,01-01-2024,organic,mobile,India
3370189,24-05-2024,ads,mobile,India
3408159,20-03-2024,ads,desktop,India
2892993,28-04-2024,organic,tablet,Australia
2834972,19-01-2024,ads,mobile,India
2321064,18-02-2024,referral,mobile,USA
4495737,06-01-2024,organic,mobile,India
2984266,14-02-2024,organic,desktop,India
4847494,08-01-2024,referral,mobile,Germany
3952095,16-01-2024,organic,mobile,India
4522801,20-04-2024,ads,desktop,India
1901515,11-04-2024,organic,mobile,India
1841886,06-09-2024,email,mobile,USA
3234848,18-01-2024,email,mobile,India
